topic,date,count
consumption-questions,2013-08,2
consumption-questions,2013-09,3
consumption-questions,2013-10,3
consumption-questions,2013-11,2
consumption-questions,2013-12,4
consumption-questions,2014-02,2
consumption-questions,2014-03,4
contact-dermatitis-questions,2013-07,2
contact-dermatitis-questions,2014-03,5
contact-dermatitis-questions,2014-04,3
contact-dermatitis-questions,2014-05,2
contusion-questions,2014-05,2
contusion-questions,2014-08,2
conversion-disorder-questions,2013-07,2
cooking-questions,2010-07,2
cooking-questions,2010-11,11
cooking-questions,2012-10,6
cooking-questions,2012-11,2
cooking-questions,2012-12,7
cooking-questions,2013-03,2
cooking-questions,2013-06,2
cooking-questions,2013-07,5
cooking-questions,2013-10,2
cooking-questions,2013-12,2
cooking-questions,2014-02,4
cooking-questions,2014-03,11
cooking-questions,2014-04,4
cooking-questions,2014-06,2
cooking-questions,2014-07,4
cooking-questions,2014-11,2
corneal-abrasion-questions,2013-03,2
cornea-questions,2012-11,2
cornea-questions,2013-01,4
cornea-questions,2013-08,2
cornea-questions,2013-09,2
corn-oil-questions,2014-09,2
coronary-angioplasty-questions,2013-07,2
coronary-artery-bypass-questions,2013-02,2
coronary-disease-questions,2012-10,2
corpectomy-questions,2014-04,2
corpulence-questions,2012-10,11
corpulence-questions,2012-11,14
corpulence-questions,2013-01,4
corpulence-questions,2013-02,12
corpulence-questions,2013-03,3
corpulence-questions,2013-04,2
corpulence-questions,2013-06,4
corpulence-questions,2013-07,10
corpulence-questions,2013-08,3
corpulence-questions,2013-10,10
corpulence-questions,2013-11,6
corpulence-questions,2013-12,5
corpulence-questions,2014-01,4
corpulence-questions,2014-02,4
corpulence-questions,2014-03,5
corpulence-questions,2014-04,2
corpulence-questions,2014-05,11
corpulence-questions,2014-06,10
corpulence-questions,2014-07,8
corpulence-questions,2014-08,8
corpulence-questions,2014-09,3
corpulence-questions,2014-10,2
corpulence-questions,2014-11,2
corpulence-questions,2014-12,2
cortisol-questions,2012-11,2
cortisol-questions,2014-04,4
cortisone-questions,2012-10,2
cortisone-questions,2012-12,2
cortisone-questions,2013-02,2
cortisone-questions,2013-03,2
cortisone-questions,2013-04,2
cortisone-questions,2013-05,2
cortisone-questions,2013-07,4
cortisone-questions,2013-08,4
cortisone-questions,2013-10,2
cortisone-questions,2013-12,2
cortisone-questions,2014-01,2
cortisone-questions,2014-03,2
cortisone-questions,2014-04,2
cortisone-questions,2014-05,4
cortisone-questions,2014-07,8
cortisone-questions,2014-09,4
cortisone-questions,2014-10,2
cosmetic-surgery-questions,2010-06,6
cosmetic-surgery-questions,2010-11,2
coughing-up-blood-questions,2012-10,2
cough-questions,2010-06,2
cough-questions,2012-10,49
cough-questions,2012-11,61
cough-questions,2012-12,58
cough-questions,2013-01,53
cough-questions,2013-02,18
cough-questions,2013-03,23
cough-questions,2013-04,12
cough-questions,2013-05,14
cough-questions,2013-06,16
cough-questions,2013-07,10
cough-questions,2013-08,9
cough-questions,2013-09,18
cough-questions,2013-10,23
cough-questions,2013-11,18
cough-questions,2013-12,35
cough-questions,2014-01,34
cough-questions,2014-02,33
cough-questions,2014-03,19
cough-questions,2014-04,7
cough-questions,2014-05,18
cough-questions,2014-06,8
cough-questions,2014-07,8
cough-questions,2014-08,3
cough-questions,2014-09,10
cough-questions,2014-10,10
cough-questions,2014-11,4
cough-questions,2014-12,4
cpap-questions,2012-10,2
cpap-questions,2014-01,2
cpap-questions,2014-05,2
cradle-cap-questions,2012-12,2
cradle-cap-questions,2013-08,2
cradle-cap-questions,2013-09,2
cramps-questions,2010-07,4
cramps-questions,2010-08,4
cramps-questions,2012-10,58
cramps-questions,2012-11,18
cramps-questions,2012-12,20
cramps-questions,2013-01,22
cramps-questions,2013-02,24
cramps-questions,2013-03,8
cramps-questions,2013-04,2
cramps-questions,2013-05,14
cramps-questions,2013-06,4
cramps-questions,2013-07,14
cramps-questions,2013-08,12
cramps-questions,2013-09,12
cramps-questions,2013-10,23
cramps-questions,2013-11,20
cramps-questions,2013-12,10
cramps-questions,2014-01,26
cramps-questions,2014-02,30
cramps-questions,2014-03,8
cramps-questions,2014-04,13
cramps-questions,2014-05,22
cramps-questions,2014-06,11
cramps-questions,2014-07,30
cramps-questions,2014-08,13
cramps-questions,2014-09,14
cramps-questions,2014-10,22
cramps-questions,2014-11,23
cranberry-questions,2010-11,2
cranberry-questions,2012-10,2
cranberry-questions,2012-12,4
cranberry-questions,2013-01,2
cranberry-questions,2013-02,5
cranberry-questions,2013-08,2
cranberry-questions,2014-03,6
cranberry-questions,2014-04,2
cranberry-questions,2014-08,2
cranberry-questions,2014-11,2
craniotomy-questions,2012-12,2
craving-questions,2012-10,8
craving-questions,2012-11,4
craving-questions,2013-01,4
craving-questions,2013-02,2
craving-questions,2013-04,4
craving-questions,2013-06,2
craving-questions,2013-07,2
craving-questions,2013-08,2
craving-questions,2013-10,2
craving-questions,2014-03,2
craving-questions,2014-04,5
craving-questions,2014-06,8
craving-questions,2014-07,3
craving-questions,2014-11,3
creatinine-questions,2012-10,5
creatinine-questions,2012-12,4
creatinine-questions,2013-09,2
creatinine-questions,2013-10,2
creatinine-questions,2013-11,2
creatinine-questions,2014-07,2
crohns-disease-questions,2013-02,2
crohns-disease-questions,2013-11,3
crohns-disease-questions,2014-07,2
crohns-disease-questions,2014-08,5
croup-questions,2010-09,3
croup-questions,2012-11,2
crying-questions,2010-07,2
crying-questions,2012-10,8
crying-questions,2012-11,18
crying-questions,2012-12,2
crying-questions,2013-01,11
crying-questions,2013-02,4
crying-questions,2013-03,13
crying-questions,2013-04,3
crying-questions,2013-05,4
crying-questions,2013-06,8
crying-questions,2013-07,2
crying-questions,2013-08,7
crying-questions,2013-09,2
crying-questions,2013-10,10
crying-questions,2013-11,2
crying-questions,2014-01,8
crying-questions,2014-02,6
crying-questions,2014-03,10
crying-questions,2014-04,2
crying-questions,2014-05,4
crying-questions,2014-06,6
crying-questions,2014-07,8
crying-questions,2014-08,4
crying-questions,2014-09,8
crying-questions,2014-11,4
crying-questions,2014-12,3
cubital-tunnel-syndrome-questions,2013-12,2
cuts-questions,2010-06,2
cuts-questions,2010-07,2
cuts-questions,2010-11,2
cuts-questions,2012-10,2
cuts-questions,2012-11,2
cuts-questions,2012-12,6
cuts-questions,2013-02,2
cuts-questions,2013-07,2
cuts-questions,2013-08,2
cuts-questions,2013-11,7
cuts-questions,2013-12,4
cuts-questions,2014-01,2
cuts-questions,2014-02,4
cuts-questions,2014-06,2
cuts-questions,2014-07,4
cuts-questions,2014-08,3
cystic-acne-questions,2012-11,2
cystic-acne-questions,2013-02,3
cystic-fibrosis-questions,2014-01,2
cystic-fibrosis-questions,2014-08,2
cystoscopy-questions,2013-01,2
cystoscopy-questions,2013-11,2
cyst-questions,2010-06,5
cyst-questions,2010-08,4
cyst-questions,2012-10,34
cyst-questions,2012-11,27
cyst-questions,2012-12,27
cyst-questions,2013-01,11
cyst-questions,2013-02,2
cyst-questions,2013-03,4
cyst-questions,2013-04,4
cyst-questions,2013-05,2
cyst-questions,2013-06,12
cyst-questions,2013-07,4
cyst-questions,2013-08,13
cyst-questions,2013-09,15
cyst-questions,2013-10,4
cyst-questions,2013-11,10
cyst-questions,2013-12,12
cyst-questions,2014-01,6
cyst-questions,2014-02,6
cyst-questions,2014-03,12
cyst-questions,2014-04,7
cyst-questions,2014-05,14
cyst-questions,2014-06,2
cyst-questions,2014-07,5
cyst-questions,2014-08,2
cyst-questions,2014-10,4
cyst-questions,2014-11,8
cyst-questions,2014-12,2
dairy-product-questions,2012-11,2
dairy-product-questions,2013-01,2
dairy-product-questions,2013-11,3
dairy-product-questions,2014-02,2
dairy-product-questions,2014-03,2
dairy-questions,2010-07,2
dairy-questions,2012-10,2
dairy-questions,2012-12,2
dairy-questions,2013-01,2
dairy-questions,2013-02,4
dairy-questions,2013-04,2
dairy-questions,2013-11,2
dairy-questions,2014-02,2
dairy-questions,2014-08,2
dark-chocolate-questions,2010-07,2
dark-chocolate-questions,2012-11,2
dark-chocolate-questions,2013-07,2
dark-chocolate-questions,2014-03,2
dark-chocolate-questions,2014-10,2
decompression-sickness-questions,2013-02,2
decompression-sickness-questions,2013-04,2
deep-vein-thrombosis-questions,2013-10,2
deep-vein-thrombosis-questions,2014-04,4
deformity-questions,2013-06,2
deformity-questions,2014-01,2
deformity-questions,2014-06,2
degenerative-disc-disease-questions,2012-10,2
degenerative-disc-disease-questions,2012-11,3
degenerative-disc-disease-questions,2013-10,2
degenerative-disc-disease-questions,2013-12,6
degenerative-disc-disease-questions,2014-07,2
degenerative-disc-disease-questions,2014-10,2
dehydration-questions,2012-11,6
dehydration-questions,2013-05,2
dehydration-questions,2013-08,2
dehydration-questions,2013-11,2
dehydration-questions,2013-12,4
dehydration-questions,2014-01,4
dehydration-questions,2014-02,14
dehydration-questions,2014-03,10
dehydration-questions,2014-04,1
dehydration-questions,2014-05,2
dehydration-questions,2014-06,2
dehydration-questions,2014-08,6
dehydration-questions,2014-10,4
delayed-ejaculation-questions,2012-11,2
delayed-ejaculation-questions,2012-12,2
delayed-ejaculation-questions,2013-05,2
delayed-ejaculation-questions,2014-03,3
delayed-ejaculation-questions,2014-09,2
delusions-questions,2012-11,2
delusions-questions,2013-01,2
delusions-questions,2014-04,2
dementia-questions,2010-08,2
dementia-questions,2010-09,2
dementia-questions,2012-10,2
dementia-questions,2013-01,2
dementia-questions,2013-02,2
dementia-questions,2013-03,2
dementia-questions,2013-08,4
dementia-questions,2013-09,2
dementia-questions,2014-03,2
dementia-questions,2014-04,5
dementia-questions,2014-06,2
dementia-questions,2014-07,1
dementia-questions,2014-09,4
dementia-questions,2014-10,2
dementia-questions,2014-11,2
dental-abscess-questions,2014-03,2
dental-questions,2010-07,37
dental-questions,2010-08,19
dental-questions,2012-10,3
dental-questions,2012-11,7
dental-questions,2012-12,7
dental-questions,2013-06,2
dental-questions,2013-07,4
dental-questions,2013-08,6
dental-questions,2013-09,2
dental-questions,2013-10,2
dental-questions,2013-12,2
dental-questions,2014-01,7
dental-questions,2014-02,7
dental-questions,2014-03,4
dental-questions,2014-08,2
dental-questions,2014-12,2
depo-provera-questions,2012-10,2
depo-provera-questions,2012-11,2
depo-provera-questions,2013-01,4
depo-provera-questions,2013-02,7
depo-provera-questions,2013-04,2
depo-provera-questions,2013-05,4
depo-provera-questions,2013-06,6
depo-provera-questions,2013-07,4
depo-provera-questions,2013-08,4
depo-provera-questions,2013-09,4
depo-provera-questions,2014-01,2
depo-provera-questions,2014-02,2
depo-provera-questions,2014-04,1
depo-provera-questions,2014-09,5
depression-questions,2010-06,30
depression-questions,2010-07,2
depression-questions,2010-08,6
depression-questions,2010-09,2
depression-questions,2010-11,4
depression-questions,2012-10,26
depression-questions,2012-11,22
depression-questions,2012-12,13
depression-questions,2013-01,13
depression-questions,2013-02,16
depression-questions,2013-03,10
depression-questions,2013-04,4
depression-questions,2013-05,8
depression-questions,2013-06,10
depression-questions,2013-07,10
depression-questions,2013-08,2
depression-questions,2013-09,14
depression-questions,2013-10,13
depression-questions,2013-11,12
depression-questions,2013-12,8
depression-questions,2014-01,12
depression-questions,2014-02,13
depression-questions,2014-03,24
depression-questions,2014-04,8
depression-questions,2014-05,11
depression-questions,2014-06,4
depression-questions,2014-07,9
depression-questions,2014-08,20
depression-questions,2014-09,7
depression-questions,2014-10,10
depression-questions,2014-11,4
depression-questions,2014-12,2
dermabrasion-questions,2013-12,2
dermatitis-questions,2013-03,2
dermatitis-questions,2013-07,2
dermatitis-questions,2013-08,4
dermatitis-questions,2014-01,2
dermatitis-questions,2014-02,2
dermatitis-questions,2014-07,5
dermatitis-questions,2014-11,4
dessert-questions,2010-09,2
detached-retina-questions,2012-12,2
detached-retina-questions,2013-10,2
detached-retina-questions,2014-09,2
developmental-delay-questions,2014-05,2
deviated-septum-questions,2014-03,2
deviated-septum-questions,2014-09,2
diabetes-questions,2010-06,9
diabetes-questions,2010-07,14
diabetes-questions,2010-08,9
diabetes-questions,2012-10,48
diabetes-questions,2012-11,68
diabetes-questions,2012-12,49
diabetes-questions,2013-01,26
diabetes-questions,2013-02,28
diabetes-questions,2013-03,19
diabetes-questions,2013-04,9
diabetes-questions,2013-05,4
diabetes-questions,2013-06,19
diabetes-questions,2013-07,9
diabetes-questions,2013-08,16
diabetes-questions,2013-09,14
diabetes-questions,2013-10,12
diabetes-questions,2013-11,27
diabetes-questions,2013-12,23
diabetes-questions,2014-01,32
diabetes-questions,2014-02,25
diabetes-questions,2014-03,23
diabetes-questions,2014-04,21
diabetes-questions,2014-05,8
diabetes-questions,2014-06,12
diabetes-questions,2014-07,29
diabetes-questions,2014-08,12
diabetes-questions,2014-09,2
diabetes-questions,2014-10,14
diabetes-questions,2014-11,5
diabetes-questions,2014-12,4
diabetic-coma-questions,2014-10,2
diabetic-neuropathy-questions,2010-08,2
diabetic-neuropathy-questions,2012-11,4
diabetic-neuropathy-questions,2013-10,2
diabetic-neuropathy-questions,2014-04,2
dialysis-questions,2012-11,6
dialysis-questions,2013-08,4
dialysis-questions,2013-11,2
dialysis-questions,2014-01,3
dialysis-questions,2014-09,2
diaper-rash-questions,2010-09,2
diaper-rash-questions,2012-10,3
diaper-rash-questions,2013-01,4
diaper-rash-questions,2013-07,2
diaper-rash-questions,2013-10,2
diaper-rash-questions,2014-01,2
diaper-rash-questions,2014-02,2
diaper-rash-questions,2014-03,2
diaper-rash-questions,2014-09,3
diaphragm-questions,2013-10,2
diaphragm-questions,2013-11,2
diaphragm-questions,2014-03,2
diarrhea-questions,2010-06,24
diarrhea-questions,2010-08,2
diarrhea-questions,2012-10,33
diarrhea-questions,2012-11,33
diarrhea-questions,2012-12,35
diarrhea-questions,2013-01,19
diarrhea-questions,2013-02,19
diarrhea-questions,2013-03,15
diarrhea-questions,2013-04,13
diarrhea-questions,2013-05,16
diarrhea-questions,2013-06,12
diarrhea-questions,2013-07,17
diarrhea-questions,2013-08,14
diarrhea-questions,2013-09,14
diarrhea-questions,2013-10,8
diarrhea-questions,2013-11,14
diarrhea-questions,2013-12,12
diarrhea-questions,2014-01,6
diarrhea-questions,2014-02,12
diarrhea-questions,2014-03,4
diarrhea-questions,2014-04,15
diarrhea-questions,2014-05,13
diarrhea-questions,2014-06,9
diarrhea-questions,2014-07,7
diarrhea-questions,2014-08,7
diarrhea-questions,2014-09,4
diarrhea-questions,2014-10,4
diarrhea-questions,2014-11,8
diet-pills-questions,2012-11,6
diet-pills-questions,2012-12,2
diet-pills-questions,2013-07,2
diet-pills-questions,2013-08,2
diet-pills-questions,2013-11,2
diet-pills-questions,2014-07,2
diet-questions,2010-06,15
diet-questions,2010-07,10
diet-questions,2010-08,9
diet-questions,2010-09,2
diet-questions,2010-10,3
diet-questions,2010-11,3
diet-questions,2012-10,87
diet-questions,2012-11,44
diet-questions,2012-12,46
diet-questions,2013-01,16
diet-questions,2013-02,29
diet-questions,2013-03,29
diet-questions,2013-04,15
diet-questions,2013-05,19
diet-questions,2013-06,14
diet-questions,2013-07,29
diet-questions,2013-08,12
diet-questions,2013-09,14
diet-questions,2013-10,26
diet-questions,2013-11,18
diet-questions,2013-12,17
diet-questions,2014-01,12
diet-questions,2014-02,47
diet-questions,2014-03,26
diet-questions,2014-04,21
diet-questions,2014-05,26
diet-questions,2014-06,21
diet-questions,2014-07,34
diet-questions,2014-08,7
diet-questions,2014-10,21
diet-questions,2014-11,18
diet-questions,2014-12,4
digestive-system-questions,2010-08,2
digestive-system-questions,2012-10,3
digestive-system-questions,2012-11,4
digestive-system-questions,2013-07,2
digestive-system-questions,2013-08,2
disc-herniation-questions,2013-07,2
disc-herniation-questions,2014-07,2
dislocation-questions,2012-12,2
dislocation-questions,2013-01,2
dislocation-questions,2013-04,2
dislocation-questions,2013-10,2
dislocation-questions,2014-01,4
dislocation-questions,2014-06,2
dislocation-questions,2014-07,2
dislocation-questions,2014-10,2
disorientation-questions,2012-11,2
disorientation-questions,2013-01,5
disorientation-questions,2013-03,2
disorientation-questions,2013-12,2
disorientation-questions,2014-01,2
disorientation-questions,2014-10,2
disorientation-questions,2014-12,2
diverticulitis-questions,2012-10,4
diverticulitis-questions,2012-11,2
diverticulitis-questions,2012-12,2
diverticulitis-questions,2013-02,2
diverticulitis-questions,2013-05,5
diverticulitis-questions,2013-09,2
diverticulitis-questions,2013-10,2
